location,latitude,longitude,status
סטף (Sataf),31.7714913,35.1274171,success
סטף (Staf),31.7714913,35.1274171,success
סטף - שביל השומרות,,,failed
סטף וכל הסביבה,,,failed
"סטף, צובה",,,failed
סיבוב סחלבים (קטלבים) בכביש לפיסגת המירון,,,failed
סיבוב סחלבים במירון,,,failed
"סימון שבילים שחור, לאחר מלכישוע",,,failed
סינגל מרום גולן,33.13266,35.777321,success
סינגל עין קובי,31.725711,35.11756,success
"סכר אגם ירוחם, ירוחם",30.9898025,34.8914215,success
"סמ""ש ירוק מחרבת עלי א-דין למצודת הבמה",,,failed
סמ''ש כחול,31.912938,34.811434,success
סמוך לאשלים,,,failed
סמוך למנזר לטרון,,,failed
סמוך לצומת מגדלים,,,failed
סמוך לקבר שמשון,,,failed
סמר,11.11889205,-74.23118878167132,success
סרטבה אלכסנדריון,32.096197,35.461768,success
סתריה,31.8918834,34.844046,success
סתריה (יער נען),31.893298,34.853779,success
עבר הירדן,31.9377719,34.8390941,success
עגור,34.1605257,64.9201949,success
עדולם - חרבת עתרי וחרבת בורג׳ין,,,failed
"עוזי חיטמן 5, נתניה, ישראל",32.2815058,34.84234934008582,success
עוסארין,32.1251339,35.3105767,success
עזוז,30.7916672,34.4722219,success
"עטרה 6, נוף הגליל",32.7237879,35.3345702,success
עי אלון,42.5989995,-5.5682413,success
עיינות,31.9159502,34.7677914,success
עין א - תינה,33.8167423,36.5579698,success
עין אלון בנחל אורן,,,failed
"עין אלון, גן לאומי הר הכרמל",,,failed
"עין אלון, נחל אלון",,,failed
עין אלרואי,32.709416,35.1031,success
עין אפק,32.84956,35.093179,success
עין ארובות,32.482457,35.0212983,success
עין אשחר (אשר בנחל געתון),,,failed
עין אשקף,31.7569885,35.1269956,success
עין גיורא,31.7330065,35.0787072,success
עין געתון ונחל יחיעם,,,failed
עין הזקן,32.9648972,35.4242783,success
עין הזקן למרגלות הר הילל,,,failed
עין הים,32.8265171,34.962335,success
עין הים בחדרה,3.85,12.31667,success
עין הים גבעת אולגה,,,failed
"עין הים, חדרה",3.85,12.31667,success
עין ורד,32.2653177,34.9317604,success
עין זיו,33.0380478,35.27145,success
עין זיוון,33.0962822,35.7961971,success
"עין זיוון, נחל עיט",,,failed
"עין חנדק, אבן ספיר",31.7621498,35.1387558,success
"עין חנדק, שביל ישראל, אבן ספיר",,,failed
עין טינה,33.8167423,36.5579698,success
עין ירד,31.8615208,34.9317932,success
עין כסלון,31.7773094,35.0521698,success
"עין כרם, יער עמינדב",,,failed
"עין לבן, ירושלים",31.749061949999998,35.15925858149306,success
עין מירב אשר ליד נחל געתון,,,failed
עין מסלה,32.2122933,35.2775411,success
עין נילי,32.5630161,34.95668076342592,success
עין סג'מא - גוש עציון,,,failed
עין סהרונים- לכיוון פרסת נקרות,,,failed
עין עבדת בכביש הגישה לחניה,,,failed
עין עיתאב,53.4213942,-129.2494323,success
עין על בלד - נחל יגור,,,failed
עין צור ברמת הנדיב,,,failed
עין קובי,31.7257106,35.1175602,success
עין קובי (Ein Kobi),31.7257106,35.1175602,success
"עין ראפה א, עין ראפה",31.791649,35.116731,success
עין רועים ליד כפר גלעדי,,,failed
עינות בקר,33.083594,35.573591,success
עינות פצאל שומרון,,,failed
עינות פצאל-שביל כחול,,,failed
"עינות תלם, ירושלים",31.804771,35.172113,success
על גבעות הכורכר בקצה השמורה ממערב,,,failed
על המדרון מדרום לנחל כפירה.,,,failed
על המדרון מעל הכביש העולה מצומת אורן לחניון האגם אחרי קמ4,,,failed
על המדרון של הר פועה במפגש נחל גוש חלב עם נחל צבעון.,,,failed
על הרכס המערבי לאגם ירוחם(אחרי הסכר),,,failed
על השביל מעל בית העלמין של מיתר,,,failed
על יד הכפר הטיפולי מלכישוע,,,failed
על יד מערת הפעמון שליד הישוב עופר.,,,failed
על כביש 40 מדרום לצפון-כ 2 ק,,,failed
על כביש 424 רמלה-לטרון,,,failed
"על כביש 918, דרומית לנחל חמדל, בצידו המזרחי של הכביש",,,failed
על צידו הצפוני של כביש עוקף באר שבע סמוך לצומת גורל,,,failed
על שביל ישראל באפיק הנחל הסמוך לכפר אל-ח''וואלד,,,failed
עלייה למערת אורנית,,,failed
עמק אסבסטונים בירושלים,,,failed
עמק האלה חרבת נטיף,,,failed
עמק האלה תל שכה,,,failed
"עמק האלה, גבעת התורמוסים",,,failed
"עמק האלה, נחל חכליל.",,,failed
"עמק האלה, סמוך למערת עדולם, בשדות שמאחורי המושבים: נווה מיכאל ואדרת.",,,failed
עמק האלה- חורבת נטיף,,,failed
עמק האלה-חורבת נטיף,,,failed
עמק הארזים,31.7994862,35.1704365,success
עמק הארזים בסמוך לעינות תלם ושביל ירושלים,,,failed
"עמק הארזים, ירושלים",31.7994862,35.1704365,success
עמק החלמוניות כניסה מיזרחית של להבים,,,failed
"עמק המצלבה, ירושלים",31.7725777,35.20704073418447,success
"עמק המצלבה/שד' הזז, ירושלים",31.7753065,35.2088872,success
עמק השלום,32.6286751,35.100275,success
עמק השלום (Emek HaShalom - Valley of Peace),,,failed
עמק השלום - פארק רמות מנשה,,,failed
עמק השלום ברמות מנשה,,,failed
"עמק השלום, יוקנעם עילית",32.6435148,35.0935658,success
עמק יזרעאל,32.597459,35.2458839,success
עמק מן,24.44,56.67,success
עמק מן בחרמון,,,failed
"עמק צורים, במדרון מתחת לאלה הגדולה",,,failed
עתלית בריכות המלח,,,failed
"פאר המצלבה, ירושלים",,,failed
"פארק אגם החורף (השלולית), נתניה",,,failed
פארק איילון קנדה,31.833283,35.024848,success
"פארק איילון קנדה, דוידזון, ראשון לציון",,,failed
"פארק ארבע העונות, ז'בוטינסקי, הוד השרון",32.436117,-97.836585,success
"פארק ארזים, ירושלים",,,failed
פארק אריאל שרון,32.030526449999996,34.8206347139089,success
"פארק אריאל שרון, דרך חיים ברלב, תל אביב-יפו",,,failed
"פארק אריאל שרון, תל אביב-יפו",32.043154,34.818081,success
פארק בגין,32.03925405,34.80285367338259,success
פארק בגין (Begin Park),32.03925405,34.80285367338259,success
פארק בראון בישוב קדומים,,,failed
פארק בריטניה - שביל הבורות והבארות - תל מירסים,,,failed
פארק בריטניה בשולי הדרך הראשית לכל אורכה,,,failed
פארק בריכת החורף,32.0333149,34.77099647511257,success
פארק דורה נתניה,,,failed
"פארק הדייג דג וגן, דרך השדות, בית חנן",,,failed
"פארק הדייג מעיין צבי, כביש 2, מעיין צבי",,,failed
פארק הטבע,43.6316528,17.541408402393195,success
פארק הטבע רמת הנדיב (Ramat Hanadiv Nature Park),,,failed
פארק הירדן שביל כחול,32.912086,35.62819,success
פארק הירדן- כניסה,32.912086,35.62819,success
"פארק הירקון - ראש ציפור, רוקח, רמת גן",,,failed
"פארק המדע, אופנהיימר, רחובות",,,failed
פארק הסלעים כסרא,,,failed
פארק הצנירים - בישוב קדומים,,,failed
פארק השרון,31.8816921,34.72681073707975,success
פארק יער חדרה,32.427541,34.896248,success
"פארק יער שהם, שוהם",31.9967707,34.958478,success
פארק יער שוהם,31.9967707,34.958478,success
"פארק יער שוהם, שוהם",31.9967707,34.958478,success
"פארק יקום, יקום",,,failed
פארק מנשה ליד אליקים,,,failed
"פארק מנשה, ליד אליקים",,,failed
פארק נאות קדומים מול יער בן שמן,,,failed
פארק נחל אלכסנדר כניסה מתחת לגשר בכביש החוף נסיעה בדרך עפר.כורכר עביר,,,failed
פארק סיירת שקד בפנייה לגשר מסילת הברזל ולאנדרטה,,,failed
פארק סיירת שקד ליד מאגר המים מזרח לכביש,,,failed
פארק סיירת שקד ליד מאגר המים ממערב לכביש,,,failed
פארק עדולם,31.6121621,34.75226971883205,success
"פארק עדולם, עמק האלה",,,failed
פארק עירוני קהילתי ליד מתחם הלוחמים חולון,,,failed
"פארק עצמאות ארה""ב",,,failed
"פארק עצמאות ארצות הברית, מטע",,,failed
"פארק צה""ל",32.05195545,34.86135331368516,success
פארק צרעה ליד קבר שמשון,,,failed
פארק קנדה - ליד לטרון,,,failed
פארק קנדה איילון שביל גיפים אדום בראש הרכס ממצפור איילון למגדל יערן ובהמשך עד לצומת ה T עם דרך נוף צפונית,,,failed
פארק קנדה איילון. השביל האדום ממצפור איילון ומגדל היערן ובהמשך השביל לצומת ה T עם דרך נוף צפונית,,,failed
פארק קנדה בצד המזרחי של הכביש המוליך מ גת היין צפונה,,,failed
פארק קנדה ליד לטרון,,,failed
פארק רחביה (עמק המצלבה),,,failed
פארק רמות מנשה,32.596642,35.059053,success
פארק רמות מנשה ליד קיבוץ הזורע,,,failed
"פארק רמת הנדיב, זכרון יעקב",,,failed
"פארק שוהם, צורן, שוהם",,,failed
פארק שלולית דורה נתניה,,,failed
"פארק תעשייה עומר, עומרים, עומר",,,failed
"פז מסילת ציון, כביש שער הגיא-בית שמש, מסילת ציון",,,failed
"פז שער הגיא, ירושלים",31.8154968,35.02418,success
פי גלילות - מערות הקבורה השומרוניות,,,failed
"פי גלילות/5, רמת השרון",32.13655705,34.80366518770497,success
פינת הנצחה לזיכרה של נילי קאפמן ז״ל,,,failed
פלשת / גן לאומי גבעות הכורכר בנס ציונה,,,failed
פרדס-חנה בית העלמין,32.478881,34.980778,success
פרוד,32.9333327,35.4333299,success
פרוד (Parod),32.9333327,35.4333299,success
פרוד (Perod),32.93269,35.43379,success
פריחה דלילה בסמוך למאגר גלעד,,,failed
פרק הכרמל,32.687962,35.040394,success
"פרק הסלעים,הר סנה, תפן",,,failed
פרק הסלעים-שביל אדום-בעקר באחו,,,failed
"פרק צה""ל",32.05195545,34.86135331368516,success
"פרק צה""ל בכרמיאל",,,failed
צאלים,31.2036632,34.5338387,success
צד שמאל של הכביש מביס שדה לשביל הפסגה,,,failed
"צומת ""חטיבת הנגב"" ביציאה המזחית של באר שבע",,,failed
"צומת אורה, ירושלים",31.7570196,35.1603446,success
צומת אליקים בירידה מכביש 70,,,failed
צומת אשכולות,31.724308,34.6357606,success
"צומת גולני לכיוון טבריה והכנרת, ביערות הקקל משני צידי הכביש",,,failed
צומת גומא,33.17029005,35.57063814747602,success
צומת גוש עציון,31.646749,35.132734,success
"צומת גוש עציון,בית הברכה",31.645502,35.131782,success
צומת דמון (Damon Junction),32.734516,35.039246,success
צומת דמון (Tzomet Damon - Damon Junction),,,failed
צומת דמון (Tzomet Damon/Damon Junction),,,failed
צומת האלה,31.6870905,34.9466231,success
צומת הלידו -אזור צפון ים המלח,,,failed
"צומת המפלים, רמת הגולן",32.9862511,35.7505475,success
צומת עציונה,31.6870696,35.0007381,success
"צומת ערערה בנגב (כביש מס' 25 ב""ש-דימונה)",,,failed
"צוקי ארסוף, געש, געש",32.2262824,34.822003337971296,success
צוקי תמנע,29.8149936,34.9533477,success
"צור 4, כוכב יאיר צור יגאל, ישראל",32.2187395,34.9835317,success
צידי דרכים ומדרכות - בבאר שבע,,,failed
צידי הכביש לכפר יהושע,,,failed
צלע הגבעה הדרום מזרחית לתל חצור,,,failed
צלפון,31.8041263,34.9327461,success
צפון הנגב,32.0757314,34.8882996,success
צפון הנגב חולות שונרא,,,failed
צפון הנגב ליד מיתר,,,failed
צפון הנגב ליד תל ערד,,,failed
צפון הנגב שמורת אירוס ירוחם,,,failed
צפון הנגב-שמורת אירוס ירוחם,,,failed
צפון הנגב-תל ערד,,,failed
צפון רמת הגולן,32.0924781,34.8959287,success
צפון-מערב הגלבוע והר שאול,,,failed
"צפונית לב""ש (דרומית לגבעות גורל)",,,failed
צפונית לבית העלמין של מעגן מיכאל,,,failed
צפונית לבית הקברות החדש בנצרת עילית,,,failed
צפונית לדליה,30.794275,34.772992,success
צפונית לחרבת סנסן,,,failed
צפונית לכביש הגישה לכפר יהושע,,,failed
צפונית לשכונת רמות בבאר שבע,,,failed
צפוניתלקרית שמונה ליד כביש 90,,,failed
צרעה,47.463388050000006,8.553366081422642,success
"ק""מ 163 בכביש 222",,,failed
"ק""מ צפונית לחוות האלה על דרך הפטרולים",,,failed
קבעות הכורכר ב-נס ציונה,,,failed
קבעת הרקפות ליד גלעד,,,failed
"קבר אריאל ולילי שרון - גבעת הכלניות, אזור אשקלון",,,failed
קבר שייח אבו מרזוק,,,failed
קבר שייך מרזוק,,,failed
"קברות המכבים, מבוא מודיעים",31.925112,35.002267,success
קברי השומרונים מתחם רמת אביב ג'-גלילות,,,failed
קדרון,31.8150988,34.7976591,success
קיבוץ אור הנר,31.557559,34.601193,success
קיבוץ גלעד - יער הרקפות,,,failed
קיבוץ דליה,32.1465679,34.8836823,success
קיבוץ יסעור,32.8984222,35.1618156,success
קיבוץ יפתח,33.127933,35.550634,success
קיסריה,38.7219011,35.4873214,success
קליה שביל המגילות,31.750905,35.465219,success
קניון אלונים,31.6552334,34.55626610800843,success
"קניון הבזלת נחל תבור, גזית",32.63893,35.4469,success
קפה אתנחתא (Cafe Atnahta),,,failed
קריית גת,31.6031494,34.7779274,success
קריית ענבים,31.8100172,35.1203388,success
קרית אונו - השכונה החדשה,,,failed
קרית ארבע,31.5291156,35.11974253407625,success
קרית חרושת ות. רכבת העמק באלרואי,,,failed
קרית טבעון,32.7161543,35.126841,success
קרית עתידים גני יהושוע תל אביב,,,failed
"קרית עתידים,  גני יהושע תל אביב",,,failed
קרן בריתות נחל כזיב,,,failed
קרן ברתות - נחל כזיב,,,failed
קרן ברתות - נחל כזיב השביל הכחול,,,failed
קרן ברתות מעל לנחל כזיב,,,failed
קרן ברתות מעל נחל כזיב,,,failed
"קרן היסוד 3, נשר, ישראל",32.7673895,35.0461349,success
"קרן הכרמל, אזור חיפה",,,failed
קרני חיטים,32.79609335,35.47924838337492,success
קרני-חיטין,32.7982445,35.4595528,success
ראש הנקרה,33.0933543,35.104439,success
ראש העין -יער קהילתי,32.098024,34.976842,success
ראש נחל חלילים,31.804811,35.162811,success
ראש פינה (Rosh Pina),32.9816323,35.574680736413896,success
ראש פינה- גינת המטבח,,,failed
"ראשון לציון רח' תש""ך",32.103995,34.875988,success
רביבים,31.0431631,34.7207022,success
רביבים ליד אירוס הנגב,,,failed
רגבים,32.5240949,35.0345429,success
"רוגום גנים ,קרית יובל ירושלים",,,failed
"רוגום גנים, קרית יובל",,,failed
"רוגום גנים, קרית יובל ירושלים",,,failed
"רוגום גנים,קרית יובל ירושלים",,,failed
"רוחמה, רוחמה",31.497877,34.70228,success
"רולדין שילת, Carmel St, מודיעין מכבים רעות",,,failed
רח' עמק השלום,32.6448139,35.0990905,success
רח' עמק השלום (Rechov Emek HaShalom - Emek HaShalom Street),,,failed
"רח'מה, ירוחם",31.0086492,34.9557173,success
רח\' עמק השלום,32.6448139,35.0990905,success
רחוב דרזנר,31.891779,34.801981,success
רחוב דרזנר (Drezner Street),,,failed
רחוב דרזנר ברמת אביב,,,failed
"רחוב הרצל, ראשון לציון",,,failed
רחוב חבצלת השרון,31.891779,34.801981,success
רחוב לויטס  גבעת הצבעונים בבית אליעזר חדרה,32.43645,34.91956,success
רחוב לויטס גבעת הצבעונים בבית אליעזר חדרה,32.43645,34.91956,success
רכס    בשנית  (חזיקה ),,,failed
רכס  בשנית  (חזיקה ),,,failed
רכס אצבע- בחלק המערבי,,,failed
רכס בשנית (חזיקה),,,failed
רכס בשנית - הר חוזק,,,failed
רכס בשנית הר חוזק,,,failed
"רכס בשנית, בתחילת המסלול",,,failed
רכס הכורכר בנס ציונה ליד אצטדיון הכדורגל המקומי,,,failed
רכס התותחים פארק קנדה,,,failed
רכס התותכים,32.750217,35.101963,success
רכס חזיקה -בשנית,,,failed
רכס ירוחם - מסלול חלמוניות ירוחם (בין שדה בוקר לירוחם),,,failed
"רכס לבן, ירושלים",31.749149,35.15953,success
רכס סירין צפונית לעין שרונה,,,failed
"רכס שועפת,בין רמת שלמה לשועפת",,,failed
"רמות מנשה, בסמוך לגבעת הרקפות",,,failed
רמת אביב,32.1088611,34.7950946,success
רמת אביב (Ramat Aviv),32.1124957,34.7967899,success
"רמת אשכול - מרכז מקצועי - ירושלים, פארן, ירושלים",,,failed
רמת בוקר,30.9333318,34.7833336,success
רמת גן,32.0686867,34.8246812,success
רמת גן - גבעת נפוליאון,32.091680800000006,34.80790422766508,success
רמת דלתון - מזרחית לאגם בשטח המרעה,,,failed
רמת הגולן,33.0408017,35.7392885,success
רמת הגולן אחו נוב,32.8339043,35.794352704352676,success
רמת הגולן ליד מפל האירוסים,,,failed
רמת הגולן ליד קדוח אלוני בשן,,,failed
רמת הגולן נחל גובתה,33.2549081,35.7059231,success
רמת הגולן צומת וואסט,33.1376718,35.7318955,success
"רמת הגולן, צומת המפלים",32.9862511,35.7505475,success
רמת הגולן- נחל חזורי,33.2511401,35.7314741,success
רמת הגולן-הר חזק,32.086795,34.955516,success
רמת הגולן-הר חזקה,32.086795,34.955516,success
רמת הגולן-ליד קדוח אלוני הבשן,,,failed
רמת הגולן-מצוקי האון,,,failed
רמת הגולן-עין נשוט,,,failed
רמת הכולן אחו נוה,,,failed
רמת הנגב כביש 211 דרומית לאשלים,31.00357,34.773273,success
רמת הנדיב מסלול אדום,,,failed
"רמת הנדיב, זכרון יעקב",32.5544052,34.946476,success
"רמת הנדיב, מסלול ירוק",,,failed
"רמת הנדיב, שער הכניסה לשמורה",,,failed
רמת הנדיב- מסלול הנשרים,,,failed
רמת ישי,32.7024925,35.1652427,success
רמת מנשה - הר חורשן,,,failed
שבי שומרון,32.2632266,35.1847555,success
"שבי שומרון, הגבעה המערבית",,,failed
שביל  מערות ישח,,,failed
שביל אדום בין חרבת כרך למוחרקה,,,failed
שביל אדמוניות החורש - הר הלל,,,failed
שביל אילן רמון ובורות לוץ,,,failed
שביל האדמוניות  בהר הילל,,,failed
"שביל האדמוניות - סמ""ש שחור - מפנה צפוני של הר הלל -",,,failed
שביל האדמוניות בהר הלל,,,failed
"שביל האדמוניות, דרך לחניון הר כפיר",,,failed
שביל האופניים שמתחיל ליד הכניסה לקיבוץ בארי ומוביל גם לבית הקברות,,,failed
שביל האירוסים הר ברקן  גילבוע,,,failed
"שביל האירוסים, יער אילנות",,,failed
שביל הבעל - סטף,,,failed
שביל הגבעות גבעת הכורכר נס ציונה,38.479011,-99.916175,success
"שביל הגבעות הדרומיות, שביל גבעת הרקפות, מודיעין מכבים רעות",31.89385,35.01504,success
שביל הגולן עי הר בנטל,,,failed
שביל הגולן קטע 2,,,failed
"שביל הגולן קטע 2  ליד תתל קצעה , ובהר רם",,,failed
"שביל הגולן קטע 2 התחלה, נמרוד",46.70021,-113.47731,success
"שביל הגולן, ליד עין זיוון",,,failed
"שביל החלב 2, הוד השרון, ישראל",32.1566165,34.9114855,success
שביל החלמוניות בהר תבור,,,failed
שביל החלמוניות בירוחם,,,failed
שביל החלמוניות הר תבור,,,failed
שביל החלמוניות יער ביריה,29.08777,81.31418,success
"שביל החלמוניות, הר תבור",,,failed
שביל היערנים במערב הר תבור,,,failed
שביל היערנים כניסה מאשתאול,,,failed
שביל הלמוניות מעלה רחבעם,,,failed
שביל המגילות קליה,31.784409,35.131031,success
שביל המטוס סובב איתנים,31.7797762,35.0957433,success
"שביל המטוס סובב איתנים, איתנים",31.77879685,35.09588093787781,success
שביל המעיינות,32.510097,35.472174,success
שביל המעיינות בין יד קנדי לעין חנדק,,,failed
שביל המעיינות בפארק קנדה,,,failed
שביל המעיינות בפארק קנדה (סימון ירוק),,,failed
שביל המצוק לכיוון עמק הזיתים,,,failed
"שביל המצוק, חורשת הארבעים",,,failed
שביל הנשרים ברמת הנדיב,,,failed
שביל הנשרים רמת הנדיב,,,failed
שביל הפיסגה - הר מירון,,,failed
שביל הפיסגה - מירון,32.999639,35.412868,success
שביל הפיסגה במירון,,,failed
"שביל הפיסגה במירון - חורבת ב""ק",,,failed
שביל הפיסגה הר מירון,,,failed
"שביל הפיסגה, הר מירון",,,failed
שביל הפסגה,32.7726111,34.9869943,success
"שביל הפסגה , הר מירון",,,failed
שביל הפסגה - הר מירון,,,failed
שביל הפסגה / ומול ביהס שדה מירון,,,failed
שביל הפסגה בהר מירון,,,failed
שביל הפסגה במירון,,,failed
שביל הפסגה הר מירון,,,failed
שביל הפסגה הר מרון,,,failed
שביל הפסגה מירון והכביש המוביל לפסגת המירון,,,failed
"שביל הפסגה,  הר מירון",,,failed
"שביל הפסגה, הר מירון",,,failed
"שביל הצנירים, חורשת ה 40",,,failed
שביל הקיסר ליד חרבת חנות,,,failed
שביל התיכון הוד השרון,32.1463346,34.8909407,success
שביל חוצה פארק גורן,,,failed
"שביל טיילת עמי, עמיר",,,failed
שביל יגור נשר בכרמל,,,failed
שביל יונתן מכמנים - הר כמון,32.90891,35.36075,success
שביל ישראל ליד לטרון,,,failed
שביל ישראל מזרחה מעין עקב,,,failed
שביל ישראל מחורבת רקית למערת ישח,,,failed
שביל ישראל ממערב לישוב הר עמשא,13.36667,-81.36667,success
"שביל ישראל, ארסוף, ישראל",32.096851,34.810696,success
"שביל ישראל, הרצליה, ישראל",32.1671472,34.842798,success
"שביל ישראל, ישראל",32.0657006,34.7964265,success
"שביל ישראל, צפת, ישראל",33.2481995,35.6455994,success
שביל כחול העולה מנחל מערות לכרמל,,,failed
שביל ממוחרקה לחירבת כרך,,,failed
שביל מערות ישח,,,failed
שביל נוף נחל קטלב  - מפגש שבילים אדום שחור.,,,failed
שביל סובב כנרת בקטע בין כפר נחום לגשר אריק,,,failed
שביל פארק הסלעים בכסרא,,,failed
שביל פסגה - הר מירון,,,failed
שביל פסגה בהר מירון,,,failed
שביל פסגה הר מרון,,,failed
"שביל פסגה, הר מירון",,,failed
שביל רון יער חוף הכרמל,32.653641,34.974981,success
שביל שחור בדרך לביהס שדה מירון,,,failed
שביל שחור מהר מירון לישוב מירון,,,failed
שביל שחור מעגלי מעל מערת אצבע בנחל אורן,,,failed
שביל שחור מפסגת הר מירון לביהס שדה מירון,,,failed
שבילי הגישה למבצר מונפורט - נחל כזיב,,,failed
שבילנפש,,,failed
שבילנפש (ShvilNefesh - Path of the Soul),,,failed
שד שמואל מאיר מתחת למלון רמת רחל,,,failed
שדה יצחק,32.4051186,34.9938162,success
"שדה פרגים כפר אהרון, נס ציונה",,,failed
שדה שמצפון לרחוב דרזנר,,,failed
שדות בשולי תעלת פולג,,,failed
שדות הבר - עמק הירדן העליון,,,failed
שדות הבר בעמק הירדן העליון,,,failed
שדות ליד מחצבת אודים,,,failed
שדות מדרום למושב ישרש,,,failed
שדות מושב אביאל (ליד כביש 6),32.021531,34.965594,success
שדות מושב נהלל לכוון הבסיס,,,failed
שדות עיינות בריכת ורד צידוני,,,failed
שדמה - גבעת כורכר,,,failed
שדמה - שדה בור,30.889995,34.852679,success
"שדרות אבא חושי, נשר, ישראל",32.791016,35.010049,success
"שדרות בן גוריון, ראש העין, ישראל",32.0795567,34.9768967,success
"שדרות החשמונאים, מודיעין מכבים רעות",31.8681096,35.0017753,success
"שדרות מעלה יצחק, נוף הגליל",32.704254,35.325874,success
"שדרות תש""ח ראשל""צ",31.955487,34.802302,success
שדרות תשח,31.7876782,34.6435275,success
"שדרת תש""ח, ראשון לציון",,,failed
שוהם,32.0004845,34.9465419,success
"שוויצריה הקטנה, עין אלון",,,failed
שויצריה הקטנה-כרמל,,,failed
שולי הכביש בקרבת מושב חד-נס,,,failed
"שוליים מזרחיים של כביש 40, 1200 מטר דרומה מצומת עבדת",,,failed
שומרון,31.7817111,35.214555,success
שומרון  גוש עציון מול כרמי צור,,,failed
שומרון - הישוב קדומים,,,failed
שומרון -עיינות פצאל,32.0511487,35.404826,success
שומרון -עינות פצאל,,,failed
שומרון גוש עציון כרמי צור,,,failed
שומרון מעלה אפרים,32.0650508,35.4172916,success
שומרון נחל פיראן,32.278447,35.557805,success
שומרון עיינות פצאל,32.0511487,35.404826,success
שומרון שמורת טבע עיינות פצאל,,,failed
שומרון שמורת עינות פצאל,,,failed
שומרון-עיינות פצאל,32.0511487,35.404826,success
שומרון-שמורת עינות פצאל,,,failed
שומרון: בשביל כחול המוביל לעינות פצאל,,,failed
שומרוןן גוש עציון,31.65866,35.118672,success
שיח עם פרחים מרובים נראה בשדה מתחת לכרמי צור ב-4.12.23,,,failed
שילת,54.90227835,8.331238679308914,success
שיפולי חירבת צלית צפון הנגב ליד מיתר,,,failed
שיפולים מזרחיים של חירבת צלית,,,failed
שכונת אל מעאג'ין     שכם,,,failed
שכונת מקור חיים מגרש ליד רחוב צרת,,,failed
שכונת עין הים,3.85,12.31667,success
שכונת עין הים בחדרה,,,failed
שכונת עין הים חדרה,3.85,12.31667,success
שכונת רמז ראשון לציון,32.018541,34.7772074,success
שלגית גדולה בעמק בולען בחרמון,,,failed
שלוחה מצפון לנחל רון (צפון לקיבוץ דליה ) צמוד לשני עצי חרוב  על השלו,,,failed
שלוחת איילה (דרום הכרמל),,,failed
שלוחת איילה ונחל שמרי,,,failed
שלוחת איילה כרם מהרל,,,failed
שלוחת אילה אזור כרם מהרל,,,failed
שלוחת נחל יגור,32.739689,35.075032,success
שלולית החורף בנתניה,31.701143,34.713847,success
שלולית החורף בנתניה (Shlulit Hahoref B'Netanya - Winter pond in Netanya),,,failed
שלולית החורף בנתניה (Winter pool in Netanya),,,failed
שלולית החורף בנתניה (Winter puddle in Netanya),,,failed
שלולית החורף בפארק דורה נתניה,,,failed
"שלולית החורף נתניה, נתניה",32.2915951,34.844488,success
"שלולית החורף נתניה, רחוב קרל פופר, נתניה",32.310694,34.862344,success
"שלולית החורף, נתניה",32.2915951,34.844488,success
שלולית החורף-פארק דורה,,,failed
שלושה קילומטרים מדרום לאשלים,,,failed
שמורות אודים ופולג,,,failed
"שמורות אלוני אבא וגוש אלונים, מצפון לכביש הגישה לבית לחם הגלילית",,,failed
שמורת  הטבע   רמת  הנדיב  ע''י  זכרון  יעקב,,,failed
שמורת  הטבע  רמת  הנדיב  ע''י  זכרון  יעקב,,,failed
"שמורת  הטבע  רמת  הנדיב, ע''י  זכרון  יעקב.",,,failed
שמורת  הטבע  רמת  הנדיב-זכרון  יעקב,,,failed
שמורת  הטבע  רמת  הנדיב. ע''י  זכרון  יעקב,,,failed
שמורת אודים - דרומית לפארק יקום,,,failed
שמורת אודים - מול מכון ווינגייט,,,failed
שמורת אודים - שביל שחור,,,failed
שמורת אודים דרומית לפארק יקום,,,failed
שמורת אודים וגם שמורת פולג,,,failed
"שמורת אודים, אודים",,,failed
שמורת אום זוקא,32.27158045,35.53422946307659,success
שמורת אחו בנימינה,,,failed
"שמורת אחו בנימינה, בנימינה גבעת עדה",,,failed
"שמורת אחו בנימינה, פרדס חנה כרכור",,,failed
"שמורת אחו נוב - אירוס הביצות, נוב",,,failed
"שמורת אילנות, קדימה צורן",,,failed
"שמורת אירוס ארגמן, נתניה",,,failed
שמורת אירוס הארגמן - גבעות בית עובד,,,failed
שמורת אירוס הארגמן בית חנן,,,failed
שמורת אירוס הארגמן בנתניה,,,failed
שמורת אירוס הארגמן נתניה,,,failed
"שמורת אירוס הביצה, מושב שדה אילן",,,failed
שמורת אירוס הביצות - אחו נוב,,,failed
שמורת אירוס הביצות -נוב,,,failed
שמורת אירוס הביצות חיספין,,,failed
שמורת אירוס הביצות נוב,,,failed
"שמורת אירוס הביצות, נוב",,,failed
שמורת אירוס הדור איילת השחר,,,failed
שמורת אירוס הדור מול תל חצור (איילת השחר),,,failed
שמורת אירוס הדור מעל נחל חצור,,,failed
שמורת אירוס ירוחם  (בין דימונה לירוחם),,,failed
"שמורת אירוס ירוחם, אירוס, ירוחם",,,failed
"שמורת אירוס ירוחם, ערוצי נחלים באזור הר הנגב",,,failed
"שמורת אירוס נצרתי, נוף הגליל",32.71289915,35.33969602939853,success
"שמורת אירוס נצרתי, נצרת עילית",32.71289915,35.33969602939853,success
שמורת איריס הארגמן נתניה,,,failed
שמורת איריס ירוחם,,,failed
שמורת אירס הדור איילת השחר,,,failed
