location,lat,lon
פריחות בגלבוע ובעמק בית שאן,,
כתבה בעיתון הארץ,,
במסלול ההליכה ליד הבית ( 100 מטר),,
עשנן הגליל,,
"גבעת התנ""ך 24.3",,
"אנדרטת חטיבת הנגב, באר שבע",31.2666069,34.82052894
"איריס הגלבוע ע""י מלכישוע",,
כליל החורש מלבלב ופורח בגליל התחתון,,
נרקיסים בשפלה הגבוה,,
מי העיר את החלבלובים,,
כמחוה לכרמל - ולכבוד טו בשבט,,
ארץ פלגי מים,33.2220421,35.645014
פריחה צפונית בסוף דצמבר,,
מסלול ל השושן צחור בנחל כזיב,,
גן בוטני     - כפר - יהושע,,
דרום הרמה,31.316165,34.622222
פריחות ופירות בעמק מאן,,
נרקיס סתווי עדיין פורח בנחל תנינים,,
רקפות שמורת קדש,33.12436585,35.55817009
אירוס נצרתי שמורת גבעת המורה,,
התחלה של אירוס ירוחם,30.9967016,34.9372114
מצב  האיריסים,31.9488558,34.8187717
מרבדי תורמוסים,,
שיא הפריהח ביער אילנות,,
אירוס הביצות,,
הבקעה פורחת בשיא,,
סחלביים בכרמל,,
מתל ערד לתל קריות,,
אירוס הגלבע התגלה גם  בהר יבנאל מאת דוד פורת,,
ביצת מלחה ליד קיבוץ נערן,,
אירוס הגלבוע בגוון צהוב לבן,,
ערוץ נחל תמרים,30.4075007,34.8255146
רקפות וכלניות ביער מסריק,,
תורמוסים בגדרה,,
שקדיות בפארק איילון קנדה,,
אירוס ארגמן שלולית נתניה,,
בן חצב החורש בכרמל!,32.7268361,35.0224881
מרבדי פריחות בנחל צין,,
נגב 6.1.16,32.0682826,34.8306519
חורף בתל חדיד שביער בן-שמן,,
יער פארק שוהם,31.9967707,34.958478
מורי חן מציג לנו פריחות מהערבה,,
סיתונית הנגב,,
פריחות בכרמל וחוף הכרמל,,
פריחות בשמורת שיטה מלבינה ליד אשדוד,,
"אירוס טוביה,שקד הרמון,שמשון",,
אירוס ארגמן צפונית לתל זומרה,,
"כלניות ואירוס א""י בגבעות שכונת חבצלת",,
תחילת הצבעונים במעגן מיכאל,,
רקפות והמון שקדיות במצפה אופיר,,
סחלב מצויר ויקינטון מזרחי,,
נחל נטפים ועין נטפים,29.5969698,34.892874
בין טיפות הגשם בהרי ירושלים,,
שקדיות בפארק איילון וח. נכס,,
שמורת פורה - 10-2.,,
שמורת עין פרת  - 9-2-19-19,31.7638149,35.1854903
ברכת יער חדרה,32.4114377,34.8982048
טיולי פריחה לחול המועד,,
החלה  אדמונית החורש,32.961134,35.4200343
בקשה,31.7595534,35.2196723
בן חצב יקינטוני בנתניה,,
שדה של שום הגלגל ברמת הנדיב,,
אין כבר תורמוסים בתל שכה,,
החלה  נפית כפופה,32.0638498,34.7814903
האדמוניות,32.2897899,34.9426113
גבעות נס-ציונה,31.9326097,34.7863749
פריחה  ליד מושב אבן ספיר,,
מרבד מדהים של נורית המים,,
משטחי פרגים ושלח ספרדי,,
נחל בוסתן בכרמל,32.7004457,35.0057888
רמה ובחרמון,,
"סיתווניות בשמורת ""חרוצים""",,
כרכומים ונרקיסים בכרמל,,
סיתווניות בשמורת בצרה,,
נרקיסים בשפלה,,
פריחות באזור יגור וחוץ דדו,,
פריחות בנחל דישון ובגולן,,
אחילוף זעיר בפריחה,,
ריכוז גדול של סיתוונית ירושלים,,
פריחות פירות ופיזור זרעים בחרמון,,
פריחו בחירבת מלח,,
מי אמר חלמוניות ואל קיבל?,,
פריחות ברכס חזקה,,
דיווח מהחרמון הגבוה 26.10.20,,
בממשית חבצלת הנגב-27/10/20,,
יער אילנות 1.3.19,,
חירבת לויה,,
קוציץ סורי,,
פעמונית כוכבנית,,
נזמית ארגמנית,,
"גביעונית הלבנון, עריוני זהוב ועוד",,
ריבס המדבר כבר פורח בהר הנגב,,
תורמוס ההרים בתל קטרה - גדרה,,
לאוהבי השקדיות וספורט האופניים,,
פריחות בגולן (בעיקר),,
טיילו בנחל תבור,,
טיול ל התורמוסים בתל סכה,,
התורמוסים בעיצומה,,
איריס הנגב כבר פורח בניר יצחק,,
רצועית הגליל ובן חורש רחב עלים,,
מרוות איג,29.541272,34.936769
דבורנית גדולה ביער צפת,,
התפרצות של חדקוניות חובבות סלקיים,,
כחלית ההרים במורדות החרמון,,
"חו, אכזיב וחוץ ראש הנקרה",,
נחל רקית בכרמל,32.658332,35.0697829
שמורת אפק ותעלת  הנעמן,,
"מעט, קל""ב, הרי ירושלים 16.6.21",,
פריחות בחוף דור הבונים,,
דיווח פריחות מהגליל התחתון 5.6.21,,
פריחות בחרמון 31.5.2021 המשך,,
פריחות בחרמון ב 31 למאי,,
נרקיסים במערות אפקה,,
שיכרון זהוב פורח בסוסיתא,,
דיווח מהשטח,,
טוריים מדבריים,,
נחל בארותיים - נגב מערבי - 8.1.20,,
פריחות דודא רפואי,32.77519995,35.02636935
פריוחת בעיזוז,,
נרקיסים ורקפות בהר דבורה,,
כרכומים פורחים בעמק ובהר,,
נרקיסי נחל אשלון ונחל דימונה,,
סתוונית הנגב בין כתף בתרים לאזור תעשיה עומר,,
בשמשית עצבוניות החורש עם  פרחים ופירות,,
נרקיסים בתל-אנפה,31.8550427,34.8363931
יום טבע וניווט על שם יואב הרשושנים,,
פריחות בבקעה בארגמן,,
פריחות ליד שדמות מחולה,,
פריחות בנחל פיראן,,
ראשון לציון - נס ציונה,31.9394341,34.815947
תורמוסים תל קטרה,31.8232888,34.778007
תחילת  נרקיסים ביער מגינים,,
בגבעת הזיתים ברחובות,,
בורהביה זוחלת רסוס פראי של השטח ברכס פוריה,,
יפרוק במדבר,,
מישור החוף,31.9611021,34.8180511
רקפות בצלפון,,
"דודא, יקינתון, רקפת יוונית ואיריס הלבנון..",,
שכבה ג,31.93490745,34.79170609
כלניות בחורשת טל,32.099346,34.9666788
פריחות בואדי עוג'ה,32.4377306,34.9217971
שום תל אביבי,32.0852997,34.7818064
עכנאי נאה מקדים מאת דוד פורת,,
צבעונים החלו לפרוח יפה,,
בן חצב החורש השיאה,32.7268361,35.0224881
גבעת חומרה אירוס הארגמן,32.284585,34.8461242
תורמוסים ופריחה נוספת,,
גביעונית הלבנון פורחת,31.8234658,35.1043502
אירוס ארגמן בחורבת סמארה,,
הנרות הללו,,
חורשת ה40 הפריחה נהדרת,,
נקרקייסם,,
נרקיסים ורקפות ביער ראש העין,,
עיריות ראשונות בחרבת חנות,,
חוטם הכרמל,32.5474934,34.93415963
כדן מצפון למעגן מיכאל,,
חלמוניות גדולה,31.3375442,35.0273025
שער פולג ואודים,32.25857115,34.8396944
פריחות בעין הנציב,,
פריחות באגם ירוחם,,
פריחות באזור נחל כסלון,,
בשביל הקיסר ובחורבת חנות - 25-12,,
מצפה נפתוח,31.8043537,35.1936913
נרקיסים נחל אשלון,31.4724074,34.4982114
פריחות בממשית ונחל סתוונית,,
נרקיסים ביער חרובית,32.6918402,35.1078189
פריחות באזור ירושלים ושומרון,,
מיצפור המונפורט בפארק גורן,,
נרקיסים ביער מירון,32.998784,35.516539
חלמוניות בדרך נוף עין זיתים לעמוקה,,
"חרמון, עמק מן, 14.11.17",,
ניצנים של כרמל,32.8178819,34.9783467
חלמוניות יתיר,,
בן חצב החורש דבורנית שחומה סחלב נקוד,,
גלעינית זעירת פרחים,,
בהרי יהודה - מנחל שורק לצומת מערת הנטיפים,,
מסלול סובב הר תבור,,
איריס הארגמן ורותם המדבר פורחים בגבעות חומרה,,
איריס הלבנון,32.135151,34.8368778
נחל תבור פריחה מרהיבה וזרימה נאה,,
כלניות בבארי,,
תורמוס ההרים,31.6816446,34.9751191
גביעונית הלבנון  בשיא פריחה,,
שילחו ברכה נחמדה לטו בשבט,,
החלה חגיגית פריחות,32.7387667,35.19302649
בכל זאת אדום בחלק מהדרום.,,
בצלציה בקרן עין גב,,
השקדיה פוקחת,,
פריחות בחולות ממשית,,
הצעות לשני טיולים,,
בפריחו בפאתי יער בן שמן,,
חצבים בנחל שימרון,33.0208278,35.0994743
סתוונית התשבץ,,
צבעונים ראשונים במעגן מיכאל,,
כלניות ועוד בתל בית שמש,,
התורמוסים החלו לפרוח בעמק האלה,,
חולות נס ציונה,31.93100995,34.79920138
שמורת גבעות גד (חבל לכיש) - 11-2-2017,,
רקפות מתפרעות,,
שקדיות בשיא,,
איריס ירוחם במלוא הפריחה,,
כליל החורש,32.8542146,35.2383368
נחל אוג 17.03.15,,
אירוס שחור,,
הבחירה הנכונה ריבס מדבר במורדות נחל לוץ,,
שמורת בני-ציון המשתקמת,32.22110185,34.8572786
"אדומים באנדרטת ""מגילת האש""",,
פריחה מהממת בנחל תבור,,
בחולות,32.00132405,34.80873072
גביעונית הלבנון - נחל ראש פינה,,
כלניות סגולות בעמק האלה,,
משטחי תורמוסים מטריפים בחרבת לויה,,
ליד בריכות הדגים במעיין צבי,,
שמורת תורמוס ההרים בנעורה,,
ריבס המדבר פורח,30.4888594,34.667877
פריחות בחולות בני נצרים,,
רומוליאה זעירה פורחת,,
"געת העיזים, חיפה",32.7722454,34.9855112
שום גבוה,31.760604,35.105862
פריחות ליד העץ הבודד בכרכור,,
מזל-טוב צמח השדה בן 15,,
חורשף צהוב,,
חגיגה בחרמון,,
פריחות בפאתי יער בן -שמן,,
עמק שילה והסביבה 9.04.13,,
מבית ג'אן להר הלל וחזרה,,
חוף עתלית  11.4.13,,
יבשוש גליל,,
משביל הפסגה לערוצי נחלים,,
פריחות הכרמל,,
מעוג אפיל,32.09362735,34.97921964
רמת הנדיב 5.4.13,,
אילנות מזרח מתאושש,32.1401793,34.8417802
""" גן איריס ""  ,  גן בוטני",32.2943555,34.90044706
"צמחים ""אדומים"" בגן הבוטני בגעש",,
שביל הקיסר 24/2/13,,
סילון קוצני,,
לב השרון ושמורת אלוני קדימה,,
חוף הבונים 22.2.13,31.8032183,35.2144993
תורמוס הרים,,
אירוס ארגמן באילנות,32.2833531,34.8406786
אירוסים באילנות,,
איזור ראשון לציון - רחובות,31.9635712,34.8101149
נורית אסיה וצבעונים בגבעות הכורכר של נס ציונה,,
תורמוס ההרים בבית לויה,,
סחלב מצויר בהר נטופה,,
מצדה,31.31564025,35.35389434
צבעונים בשמורת הבונים,32.6418611,34.9242222
פריחות במצפה רמון,,
"פריחות בדרך לאילת, באילת וליד אילת",,
פריחות בהר ונחל גשרון,,
פריחות בהר ונחל צפחות - אילת,,
פריחות בהמישר כביש 40,,
פריחות בנחל צין,,
החרמון  פורח באלפי פרחים,,
"כלניות, עיריות רקפות בפארק בריטניה",,
תחנת הרכבת כפר יהשע,32.67182345,35.15289415
פריחות בחורבת בוסתן,,
פריחות בעין אלון ובכרמל,,
פריחות בחירבת חרייבה,,
אירוס ירוחם התחלת פריחה,,
אירוסים בחדרה צבעונים מעין צבי,,
"כלניות, רקפות ושקדיות",31.94717275,34.82829517
פריחות ביער בית קשת,,
יער בריה בשלג,32.41124065,34.89894835
לוטם מרווני בגבעת הפרחים,,
צבעונים בגבעת הפרחים,,
יום העיון השנתי בנאות קדומים,,
זו לא תיבת אימייל,,
דבורנית דינסמור,,
נרקיסים בפארק הגשרים,,
כלניות שקדיות ורקפות ביער חורשים,,
עדיין יבש במדבר,,
למרות היובש פריחות במדבר,,
פריחות בצפון ומנחת מגידו - החלה פריחה,,
רקפות בחרבת מדרס,,
דודא פרואי בשיא שמורת עדולם,,
ישר כח לעמית מנדלסון,,
עין לבן ועמק המצלבה - היום בירושלים,,
חלמוניות בשיא ביער יתיר,,
אגמון החולה - 28-10-2011,,
אחילוף החורן פורח בגולן,,
עמק כנרות,32.6881218,35.6497965
סיתווניות ברמת הגולן,32.8428714,35.6680849
נחל כזיב 26.10.2011,,
פריחות בדרום רמת הגולן,,
פרגה אדומה,,
אירוס גלבוע\שחום ליד כפר חרוב,32.56247455,35.39477715
הזמנה לנאות קדומים,31.9475942,34.9819003
אירוס שחום בשמורת להב צפון,,
צבעונים בנחל השומר,,
"אריאל - ליד הבית, 15.03.17",,
מכתש רמון 14.03.17,,
חורף ? כליל חורש,33.2212094,35.63011326
מחוף הכרמל לקרן הכרמל (מוחרקה),31.7837879,35.2121052
נרקיסים בחרבת בית תול,,
ציפורנית איטלקית 06.12.20 שביל החלמוניות,,
פריחה אצבוע אירופי,,
פריחה מרהיבה חלמוניות,,
יער כפר החורש,32.7068539,35.26500798
חצביםבנחל טוביה ערד,31.7365866,34.77383028
טפרוסיה נובית,,
חצבים בגבעת מרר,31.23999135,34.6517415
סיתוונית בכירה כבר פורחת,,
מרבדי חצבים פורחים,,
פריחות בצפון יער בן שמן,,
פריחות בתל אביב,32.0644448,34.7703178
דייוחי פריחה,,
"""גן איריס ""  גן בוטני",32.2943555,34.90044706
חלמונית זעירה  באזור כחל,,
טיונית החולות פורחת גם בעזה,,
גיאופיטים באזור דלתון,,
"כרמל, רכס אצבע, 15.11.12",,
רקפות וצבעונים בגבעות מעגן מיכאל,,
פריחה אביבית בשפלה,32.0546232,34.7571894
1/3/22-אירוסים ביער אילנות,,
מרבדים הזויים של כלניות בדפנה,,
גיאופיטים בגליל התחתון,,
פריחה מרשימה ביער צ'רצ'יל-נצרת,,
מופע הרקפות ביער לביא,,
יער דבירה,31.39356225,34.87968347
פריחות בגולן בבית קשת ובחמת גדר,,
נגב צפוני,30.756564,34.901116
נרקיסי גלילות כמעט בשיא,,
לוטמית ערבית פורחת בתל שחרית ועוד,,
מרווה רחבת גביע,31.77530315,35.23173007
שמורת טבע שער פולג ליד קיבוץ יקום,,
חלמוניות פורחות בהר מירון,,
חלמוניות בשביל הפיסגה,,
חצבים רבים בגן לאומי תל חצור,,
מעט סתוונית התשבץ בהר בני רסן,,
פריחה של חלמוניות וסתוונית התשבץ ברכס בשנית,,
סתוונית וכרכום,,
חבצלת קטנת פרחים בסביבות יער שוהם,,
חלמוניות עוד,31.2756843,34.8574169
חלמוניות ליד חרבת סנסן בהרי ירושלים,,
חלמוניות בשמורת בנחל קטלב בירושלים,,
חלמוניות פורחו  בשיא בתל חזקה,,
הרבה פרטים של סתוונית ירושליים,,
פריחות בגן של עתי בנתיב הלה,,
"פריחות, פיזור זרעי ופירות בחרמון",,
מרקיסים ורקפות בנחל כבלון,,
פריחה חורפית בקרני חיטין. היקינתון עדיין לא איתנו,,
נרקיסים בדרום,,
פריחות בהר הנגב 18.12.19,,
אנדרטת אסף שמחוני,31.47547545,34.52296314
בנחל שורק - מסטאף לעין כרם - 14-12-2019,,
בוצין אופקי,,
נחל זימרי,,
נטופית שעירה פורחת בגלבוע,,
סחלבים אצל הנדיב,,
מרבדי בן חצב יקינטוני בשמורת יקום,,
המשך דיווח מחורשת הסרג'נטים,,
פריחות בגן לאומי חוף השרון,,
כביש 6,32.7136119,34.96845407
רקפת,32.6540385,35.0773971
נרקיסים בשפע בשביל הקיסר ועוד,,
מבוא חמה 11.11.16,,
חלמוניות יער ביריה ליד חניון זיתים,,
בתי גידול לחים עמק בית שאן,,
חלמוניות ב,30.9097767,34.7590866
רקפות ראשונות,31.262602,35.2223925
"כרכום חורפי, והמוני סיתוניות ובן-חצב סתווני",,
תורמוס צהוב ליד חדרה,,
צמרורת בואסיה,,
פריחה משתוללת בכרמל,,
דבורניות בשער פולג,32.2835324,34.8616925
קול קורא למשלוח צילום סיתוונית,,
טיול גבעת שר מודיעין,31.8817466,34.9940383
םריחת אזוביון דגול,,
סיור משפחות בגבעות גורל השבת,,
שני טיולי פריחה חדשים באתר,,
פריחות של איריסים בדרום,,
צבעוני ההרים בהרי יהודה,,
פרפרנים עליך עדולם,,
גבעות גורל ולהב צפון,33.0154602,35.1032086
דרום ב 28-2,32.044031,34.798468
דרך למצפור הצוק בשוויצריה הקטנה,,
פריחה של שושן צחור בנחל כלח,,
תמונות מקרן ברתות נחל כזיב,,
המשך דיווח נחל כזיב,,
פריחה נחל כזיב במסלול השושן צחור,,
חרבת קיט - נחושה,31.6248838,34.9564262
חורבת מלח - פאתי אור עקיבא,,
רקפות וכלניות ביער המלאכים,,
מרווה צמירה בבסיס חצרים,,
נץ חלב דק עלים באיזור חצרים,,
"תורמוס כחול, עירית גדולה",,
אדום ביער שחריה,32.420156,35.041322
על הרקפות וטיולי רקפות,,
דרך מערד לים המלח (מראה ממכונית נוסעת),,
פריחות בערבה,,
צלבית החוף,,
פריחות בחמדת ואום זוקה,,
תוספת לפריחות בגלבוע,,
פריחות ליד מעיין הדגל והישוב רותם,,
פריחות בכניסה לישוב ארגמן,,
מקור חסידה יפה מאת דוד פורת,31.79684795,35.21211045
דבורנית הדבורה,,
פריחות בנבי חזורי,,
געדה קיפחת,,
רצועית הגליל עדיין לא פורחת,,
מקבצי פריחה של חוטמית זיפנית בין יגור לאלונים,,
פריחה רבה באזור ים המלח,,
״מצלמים באילנות״,,
צבעונים בהרי יהודה,31.7952782,35.0687074
איריס הביצות  באחו נוב,,
ביער גלעד,,
אדומים ונדירים בגעש,,
פריחות בבריכת צ'רטה וברכת ברקת,,
איריס ארגמן בשמורת חומרה,,
פריחות מיוחדות בכרמל,,
גבעות הכורכר בנס-ציונה,31.9263784,34.7854804
השקדיות בסטף שרדו יפה את  הדגשם,,
פריחות וחסידות בבקעה,,
נרקיסים בכרמל ובהרי ירושלים,,
"אחו נוב, גמלא",31.6647612,34.5765122
פריחה חורפית בבתה בין ברקאי ומענית,,
פריחות במסלול דור הבונים,,
שרביטן מצוי צובע באדום,,
רקפות בגלבוע,,
"כרכומים, סתוניות",,
"פעילויות קיץ של קק""ל",,
פריחות בעין נמפית ( הנעמן),,
שיטת עלי ערבה בפארק איילון קנדה - דרך נוף דרומית,,
בית נטופה ותל יודפת,,
"מעיינות בגולן : עין בריד, דרדרה, בועינה-נוג'ידת",,
"מליסה רפואית, נענע משובלת ושרעול  בשדה נחמיה",,
קדד קיפודי בחרמון,,
דבקה משחירה ודבקת הלבנון בחרמון,,
חדעד הלבנון בחרמון,,
בקעת-שי''ר כרמל,31.6494155,34.5669404
השקדייה ביער אלעד,31.74132,35.234317
וינקה עשבונית,,
פרילת שקדיות בחבל אדולם,,
רקפת יוונית פורחת,32.9295217,35.0854111
פריחה של רומוליאה צידונית,,
איריס אי במעיין צבי,32.135151,34.8368778
פאיחה בבקעה,,
פשתת החוף,,
נחל הארי והר מירון,,
גומא ירקון,,
יבשוש בגני הנדיב,31.7951849,35.2360469
אביב בחרמון,,
מחאן לובאן לעין סמרה,,
דיווח מבריכת יער,,
"סיור ברמה""ג",,
צלף,32.6329637,35.3175039
אקליפטה  (אל ציצית) לבנה גם בצפון שומרון,,
עוד חלמוניות ורקפות,31.2756843,34.8574169
"הנרקיסים כבר כאן ! מצוק הארבעים , הר הכרמל",,
גבעות הכורכר נס ציונה מה,31.9263784,34.7854804
פריחות בבריכת חורף עין שריד,,
פריחו במחלף גולני,,
אירוס שחום באנדרטת הנגב- סוף פריחה,,
פריחה אביבית בבורות לוץ,,
פריחות באזור יער בן-שמן,,
אירוסים בכוכב השחר,31.9258119,34.7745703
טיול פריחה מהמרכז לנגב,,
"""מקור חסידה תמים"" תגלית.",,
"דיווח פריחה מנחל הכובשים בב""ש",,
פריחות באזור קרני שומרון,,
כלניות בנחל אדורים,,
הכרמל ליד האגם,32.8046778,34.9879087
אדומים ונדירים 2,32.1942351,34.8838867
שום תל אביב בשיא פריחה,32.0546232,34.7571894
חלמוניות ורקפות,,
עמק המצלבה - ירושלים,31.7753065,35.2088872
החלה  חלמוניות במעלה רחבעם,,
""" גן איריס ""  ,  גן בוטני  ,  כפר יהושע",,
דרום גולן,32.1460523,34.9856371
דווח פריחה חרמון שביל גולן,,
בן חצב סתווני ברמת הנדיב,,
פריחה שופעת של נרקיסים,,
כרכומים פורחים בחרבה לנות,,
חלמוניות כרכומים וסתוונייות בהר מירון,,
מאות חלמוניות על שביל הפסגה,,
פרחים ופירות בחרמון גם עכשיו,,
חלמוניות ליד אגם ירוחם,30.9839305,34.9132659
סתוונית היורה,,
בן חצב סתווי,32.7268361,35.0224881
חלמוניות בתל בוקר,30.9097767,34.7590866
בן-חצב סתווני וחלמוניות,,
חלמוניות בראש פינה,32.9709033,35.5350792
חלמוניות פורחות בהר שזיף,,
חלמוניות בגולן,,
אחילוף החורן פורח,32.87907565,35.82242683
נרקיס מצוי וסתוונית היורה,,
נחל אשחרים והמשך נחל ערוד,,
פריחה מדהימה בנחל ערוד,,
פריחות בהר יונה וצומת המפלים,,
"פריחות בהר טורען, הגושרים ובבית המכס העליון",,
פריחות בהר יונה וצוצת המפלים,,
אביב,32.0852997,34.7818064
פריחות ליד חירבת רגב בנתיב שביל ישראל,,
פריחות ליד הבית,32.0044127,34.9481143
פריחות בעין הנציב:,,
ליד הבית 100 מטר (המשך),,
האם לשיבולת השועל יש שיבולת?,,
ליד יער בן שמן (100 מטר),,
סרטון על חרצית עטורה,,
אפרת 2.4.20,32.1827841,34.8874823
פריחות במרחב הגינה במושב ליד יער בן-שמן,,
פריחות בנגב 22.1.20,,
איריס ארצישראלי במכתש בארי,,
פריחות חורפיות ביער שוהם 🌷 25.1.20,,
תחילת כלניות בבניאס,,
"בצלציה א""י  החלה לפרוח",,
לחובבי היקינתון,,
ממשית ובנחל פראן 15.2.2020,,
הצמח / קוץ - נעצוצית סבוכה,,
הגיעו לוחות שנה לשנת 2011,,
קיסריה,32.505968,34.90621508
ירקון ליד אתר מקורות,,
מזל-טוב למייק לבנה,32.0647499,34.8219738
נסיונות פריצה לאתר צמח השדה,,
מאגרי מים.,32.03486805,34.7956429
חלוק זהרי,,
פריטים בודדים של תורמוס שעיר,,
פרגים מרהיבה,,
נאוטיניאה תמימה,,
נאוטינאה,,
דמומית ליד להבות הבשן,,
אדמונית החורש 4.4.18,,
באצבע הגליל ב-4.4.18,32.262948,34.89085
פריחות בחבל  עדולם,,
פריחות של כלניות אדומות,,
לא רק השקדיה פורחת בנאות קדומים,,
"שמורת חרוצים, פולג, השלולית ""דורה"" 11.2.17",,
גבעת אולגה,32.4410083,34.88363
טופל אדום בפריחה,,
מרבדי כלניות ביער טבע,,
כלניות מיוחדות ורמולאה סגלולית באחו נוב,,
"פריחות בגולן, בחופי הכנרת, מבוא חמה  ואחו נב",,
פריחות שנמצאו בסיור כלנית,,
"שביל המעפילים ושביל ישראל,סובב קיבוץ יגור",,
דודאים בטל שחר,29.5375875,34.9330662
נץ החלב,32.4296272,35.0083579
נרקיסים בעמק האלה ( ליד כפר זוהרים),,
מי עוד פורח בחרמון ?,,
דיווחים מהחרמון,,
טיול ידידי הגן הבוטני י-ם בהדרכת הגר לשנר 3.6.17,,
שום הכרמל בנמרוד חרמון תחתון,,
חרמון (מאי 30),32.4830851,34.9689997
הגלריה הלבנה של הר הצופים- דיווח פריחה,,
אשל שלהבית ואחירותם,31.170787,34.303533
חלמוניות פורחות עכשיו,,
מאגר ועמק חרוד,,
פריחות ופירות בחזקה,,
חלמוניות - להבים,,
נמצא אתר חדש לאחילוף הגליל,,
רקפות ביער חורשים,32.0728288,34.811742
פריחות בשביל המגילות קליה,,
זלזלת הקנוקנות,,
ולריינית איטלקית פורחת,,
בצער רב אנו מודיעים על פטירתו של יואב גרטמן,,
יער קהילתי ראש העין,32.09783675,34.97289274
פריחות בכרמל בהר אלון בחניון מול צומת דמון,,
פריחות בראש -פינה,32.9709033,35.5350792
נרקיסים בבית חנן,31.9658116,34.8390667
נרקיסים בשמורת אחו נוב,,
בוסתני גמוז,,
רקפות פריחה כמעט מלאה בנחל נחושה,,
שקדיות החלה בסמוך לרבדים,,
חצב ראשון הרים שרביט,,
ספלילה טבורית בפריחה,,
שלוליות בשרון,,
אלפי יקינתונים בפריחה,,
נחל חדרה,32.67120145,34.96521596
חולה,32.7727861,35.5111718
חצבים פורחים בגינות בפינות לא מושקות,,
דיווח טיול פרחים מהכנרת לברכת רם :,,
הגה מצויה ושברק קוצני,,
סוף מצוי,,
עוגנן נימי בנחל גילבון,,
צלף רותמי,,
נץ חלב איזמלני ואיריס הלבנון פורחים בחרמון תחתון,,
סחלבים פפרפניים פורחים בשמורת הבונים,,
כלניות בבני ציון,31.9508497,34.8289474
רקפות סביונים כלניות ושקדיה,,
בשמורת פורה,,
גביעוניות הלבנון,31.8234658,35.1043502
נאות קומים,31.99017935,34.7646897
נורית אסיה ועריוני צהוב,,
פריחות בגן הנדירים,31.681007,34.610007
דבורנית גדולה בדרך נוף  שיוצאת מבר בהר,,
עשבוב בשרון,,
פריחות בצפון הגליל המערבי,,
שום שחור בנחל גילבון,,
גרניון מסקט,,
פריחות לוע הארי בר בגליל העליון,,
פריחות בעכו מרר ועוד,,
בכביש 38 מבית שמש לכיוון קרית גת,,
בצלציות ועוד בנחל פרת - 21-01,,
נרקיסים בנחל חצץ 20/1/17,,
בשמורת אודים 17.1.2017,,
"איריס א""י",,
נטופית רפואית נמצאה באחו בנימינה,,
סיתוונית בכירה החלה לפרוח,,
פריחה המונית של  חצבים,,
חצבים בסמוך למצפה צרעה,,
מספר מיני הצמחים הגדלים על פני כדור-הארץ,,
כופר בנאות קדומים,31.96650655,34.80380405
פריחות בנחל חבר וייטב,,
פריחות בנערן,,
פריחות בעין גדי ונחל ערוגות,,
דבורנית הקטיפה התחילה,32.627877,35.1101854
כלניות ורקפות וקצת שקדיות,,
איריס הביצות כבר פורח,,
פריחות בתל חזקה רמת הגולן,,
"מנחל שרך למשמש,עד ח צונם, 25,10,11",,
רקפות וחלמוניות במבוא חמה,,
ציפורן משתלשל,,
חלמוניות גם במבוא חמה,,
פלורה פלסטינה ברשת,,
שביל הפיסגה,32.7731737,34.9839607
"סתווניות,  כרכומים וחלמוניות בגליל העליון",,
יופי הכלך,,
פריחה מצויה בהר רמון ניצנה בורות לוץ,,
סחלב נקוד במסלול שלאלה בכרמל מאת דוד פורת,,
צמחים בתחפושות במסיבת פורים,,
פרג אגסני,,
פארק עדולם צרפת,31.6121621,34.75226972
גבעת הצבעונים ליד חדרה,33.0686857,35.11491993
שום אשרסון,31.7669274,34.6308744
ציפורן הלבנון מודל 2022,,
דיווחי פריחה מהחרמון חלק ב',,
פריחות בחרמון 20-2022 חלק א,,
קייצנית צמרנית פורחת בהמוניה,,
פריחה ממזרח לתחנת הכח רמלה,,
פריחות בעין אפק,32.1202452,34.8201593
שיא של המוני נעצוצית סבוכה ועוד,,
"אירוס נצרתי,  צמר ודבורניות בהר יונה",,
מיגור דרך נוף הכרמל ליגור עם סיקו,,
איריס הגלבוע ואחרים,32.4327778,35.4175
איריסים בפריחה,,
פריחות ברמת מנשה ובהר יונה,,
מפגש שצמח השדה באילנות,,
פריהח בגלבוע ובמלכישוע,,
נחלי דומיה וחסד מצפון לערד,,
הפריחה נמשכת,,
מרוות החפים,,
""" גן   איריס "" , גן בוטני , כפר יהושע",,
טופח חכלילי,,
חצבים במבצר נמרוד,,
חצבים והרבה בשומרון,,
גל  חצבים בדרום,31.2588722,35.2245616
שמורת נחל התנינים,32.54411145,34.9106967
חצבים בנגב,,
גולנית ערב פורחת,33.3007657,35.7798835
חצבים בנחל הבשור,,
כרמל 7.1.12,31.9060932,34.8226432
דו פרית מכורבלת,31.2398349,34.7729986
כלנית ועוד,,
שמורת לימן - גליל מערבי,,
נחל שיח,32.8008849,34.9740293
כלניות החלו פורחות במרבדים יפים,,
פריחות בחרמון 4-6-2020,,
"פריחות בחרמון, מחנה ערער ונווה אטי""ב מאי 2020",,
הר מירון מאי 2020,31.7877043,35.2130221
חרמון רכבל עליון מאי 2020,,
חרמון עד רכבל עליון,,
צמח חדש התגלה בגוש עציון,,
נחל כזיב (עין זיו),33.045723,35.2475813
רצועית הגליל ובן חורש רחב עלים בפסגת המירון,,
שדות חמניות במישור החוף הדרומי,,
עוד דיווח של  סיתוונית התשבץ,,
היפים של החרמון מתעוררים...,,
"חלמוניות ו,תונית התשבץ",,
